Date,country,province,Confirmed,Recovered,Deaths
2020-05-19,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-20,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-21,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-22,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-23,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-24,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-25,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-26,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-27,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-28,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-29,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-30,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-05-31,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-01,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-02,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-03,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-04,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-05,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-06,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-07,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-08,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-09,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-10,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-11,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-12,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-13,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-14,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-15,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-16,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-17,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-18,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-19,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-20,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-21,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-22,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-23,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-24,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-25,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-26,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-27,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-28,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-29,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-06-30,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-01,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-02,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-03,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-04,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-05,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-06,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-07,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-08,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-09,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-10,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-11,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-12,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-13,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-14,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-15,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-16,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-17,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-18,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-19,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-20,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-21,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-22,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-23,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-24,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-25,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-26,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-27,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-28,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-29,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-30,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-07-31,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-01,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-02,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-03,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-04,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-05,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-06,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-07,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-08,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-09,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-10,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-11,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-12,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-13,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-14,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-15,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-16,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-17,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-18,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-19,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-20,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-21,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-22,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-23,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-24,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-25,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-26,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-27,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-28,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-29,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-30,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-08-31,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-01,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-02,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-03,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-04,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-05,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-06,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-07,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-08,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-09,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-10,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-11,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-12,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-13,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-14,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-15,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-16,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-17,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-18,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-19,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-20,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-21,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-22,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-23,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-24,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-25,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-26,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-27,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-28,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-29,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-09-30,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-01,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-02,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-03,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-04,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-05,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-06,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-07,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-08,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-09,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-10,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-11,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-12,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-13,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-14,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-15,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-16,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-17,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-18,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-19,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-20,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-21,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-22,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-23,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-24,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-25,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-26,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-27,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-28,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-29,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-30,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-10-31,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-01,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-02,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-03,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-04,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-05,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-06,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-07,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-08,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-09,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-10,United Kingdom,Falkland Islands (Malvinas),13,13.0,0
2020-11-11,United Kingdom,Falkland Islands (Malvinas),14,13.0,0
2020-11-12,United Kingdom,Falkland Islands (Malvinas),14,13.0,0
2020-11-13,United Kingdom,Falkland Islands (Malvinas),15,13.0,0
2020-11-14,United Kingdom,Falkland Islands (Malvinas),15,13.0,0
2020-11-15,United Kingdom,Falkland Islands (Malvinas),15,13.0,0
2020-11-16,United Kingdom,Falkland Islands (Malvinas),15,13.0,0
2020-11-17,United Kingdom,Falkland Islands (Malvinas),15,13.0,0
2020-11-18,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-19,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-20,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-21,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-22,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-23,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-24,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-25,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-26,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-27,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-28,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-29,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-11-30,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-12-01,United Kingdom,Falkland Islands (Malvinas),16,13.0,0
2020-12-02,United Kingdom,Falkland Islands (Malvinas),17,15.0,0
2020-12-03,United Kingdom,Falkland Islands (Malvinas),17,15.0,0
2020-12-04,United Kingdom,Falkland Islands (Malvinas),17,15.0,0
2020-12-05,United Kingdom,Falkland Islands (Malvinas),17,15.0,0
2020-12-06,United Kingdom,Falkland Islands (Malvinas),17,15.0,0
2020-12-07,United Kingdom,Falkland Islands (Malvinas),17,15.0,0
2020-12-08,United Kingdom,Falkland Islands (Malvinas),17,15.0,0
2020-12-09,United Kingdom,Falkland Islands (Malvinas),17,17.0,0
2020-12-10,United Kingdom,Falkland Islands (Malvinas),17,17.0,0
2020-12-11,United Kingdom,Falkland Islands (Malvinas),17,17.0,0
2020-12-12,United Kingdom,Falkland Islands (Malvinas),17,17.0,0
2020-12-13,United Kingdom,Falkland Islands (Malvinas),17,17.0,0
2020-12-14,United Kingdom,Falkland Islands (Malvinas),17,17.0,0
2020-12-15,United Kingdom,Falkland Islands (Malvinas),23,17.0,0
2020-12-16,United Kingdom,Falkland Islands (Malvinas),23,17.0,0
2020-12-17,United Kingdom,Falkland Islands (Malvinas),23,17.0,0
2020-12-18,United Kingdom,Falkland Islands (Malvinas),23,17.0,0
2020-12-19,United Kingdom,Falkland Islands (Malvinas),23,17.0,0
2020-12-20,United Kingdom,Falkland Islands (Malvinas),23,17.0,0
2020-12-21,United Kingdom,Falkland Islands (Malvinas),23,17.0,0
2020-12-22,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-23,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-24,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-25,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-26,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-27,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-28,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-29,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-30,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2020-12-31,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2021-01-01,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2021-01-02,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2021-01-03,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2021-01-04,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2021-01-05,United Kingdom,Falkland Islands (Malvinas),29,17.0,0
2021-01-06,United Kingdom,Falkland Islands (Malvinas),29,27.0,0
2021-01-07,United Kingdom,Falkland Islands (Malvinas),29,27.0,0
2021-01-08,United Kingdom,Falkland Islands (Malvinas),29,27.0,0
2021-01-09,United Kingdom,Falkland Islands (Malvinas),29,27.0,0
2021-01-10,United Kingdom,Falkland Islands (Malvinas),29,27.0,0
2021-01-11,United Kingdom,Falkland Islands (Malvinas),29,27.0,0
2021-01-12,United Kingdom,Falkland Islands (Malvinas),29,27.0,0
2021-01-13,United Kingdom,Falkland Islands (Malvinas),32,27.0,0
2021-01-14,United Kingdom,Falkland Islands (Malvinas),32,27.0,0
2021-01-15,United Kingdom,Falkland Islands (Malvinas),32,27.0,0
2021-01-16,United Kingdom,Falkland Islands (Malvinas),32,27.0,0
2021-01-17,United Kingdom,Falkland Islands (Malvinas),32,27.0,0
2021-01-18,United Kingdom,Falkland Islands (Malvinas),32,27.0,0
2021-01-19,United Kingdom,Falkland Islands (Malvinas),32,27.0,0
2021-01-20,United Kingdom,Falkland Islands (Malvinas),35,29.0,0
2021-01-21,United Kingdom,Falkland Islands (Malvinas),35,29.0,0
2021-01-22,United Kingdom,Falkland Islands (Malvinas),35,29.0,0
2021-01-23,United Kingdom,Falkland Islands (Malvinas),35,29.0,0
2021-01-24,United Kingdom,Falkland Islands (Malvinas),35,29.0,0
2021-01-25,United Kingdom,Falkland Islands (Malvinas),35,29.0,0
2021-01-26,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-01-27,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-01-28,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-01-29,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-01-30,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-01-31,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-02-01,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-02-02,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-02-03,United Kingdom,Falkland Islands (Malvinas),41,34.0,0
2021-02-04,United Kingdom,Falkland Islands (Malvinas),45,36.0,0
2021-02-05,United Kingdom,Falkland Islands (Malvinas),45,36.0,0
2021-02-06,United Kingdom,Falkland Islands (Malvinas),45,36.0,0
2021-02-07,United Kingdom,Falkland Islands (Malvinas),45,36.0,0
2021-02-08,United Kingdom,Falkland Islands (Malvinas),45,36.0,0
2021-02-09,United Kingdom,Falkland Islands (Malvinas),53,38.0,0
2021-02-10,United Kingdom,Falkland Islands (Malvinas),53,38.0,0
2021-02-11,United Kingdom,Falkland Islands (Malvinas),53,38.0,0
2021-02-12,United Kingdom,Falkland Islands (Malvinas),53,38.0,0
2021-02-13,United Kingdom,Falkland Islands (Malvinas),53,38.0,0
2021-02-14,United Kingdom,Falkland Islands (Malvinas),53,38.0,0
2021-02-15,United Kingdom,Falkland Islands (Malvinas),53,38.0,0
2021-02-16,United Kingdom,Falkland Islands (Malvinas),54,43.0,0
2021-02-17,United Kingdom,Falkland Islands (Malvinas),54,43.0,0
2021-02-18,United Kingdom,Falkland Islands (Malvinas),54,43.0,0
2021-02-19,United Kingdom,Falkland Islands (Malvinas),54,43.0,0
2021-02-20,United Kingdom,Falkland Islands (Malvinas),54,43.0,0
2021-02-21,United Kingdom,Falkland Islands (Malvinas),54,43.0,0
2021-02-22,United Kingdom,Falkland Islands (Malvinas),54,43.0,0
2021-02-23,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-02-24,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-02-25,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-02-26,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-02-27,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-02-28,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-03-01,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-03-02,United Kingdom,Falkland Islands (Malvinas),54,46.0,0
2021-03-03,United Kingdom,Falkland Islands (Malvinas),54,51.0,0
2021-03-04,United Kingdom,Falkland Islands (Malvinas),54,51.0,0
2021-03-05,United Kingdom,Falkland Islands (Malvinas),54,51.0,0
2021-03-06,United Kingdom,Falkland Islands (Malvinas),54,51.0,0
2021-03-07,United Kingdom,Falkland Islands (Malvinas),54,51.0,0
2021-03-08,United Kingdom,Falkland Islands (Malvinas),54,51.0,0
2021-03-09,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-10,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-11,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-12,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-13,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-14,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-15,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-16,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-17,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-18,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-19,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-20,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-21,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-22,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-23,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-24,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-25,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-26,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-27,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-28,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-29,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-30,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-03-31,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-04-01,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-04-02,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-04-03,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-04-04,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-04-05,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-04-06,United Kingdom,Falkland Islands (Malvinas),54,54.0,0
2021-04-07,United Kingdom,Falkland Islands (Malvinas),60,54.0,0
2021-04-08,United Kingdom,Falkland Islands (Malvinas),60,54.0,0
2021-04-09,United Kingdom,Falkland Islands (Malvinas),60,54.0,0
2021-04-10,United Kingdom,Falkland Islands (Malvinas),60,54.0,0
2021-04-11,United Kingdom,Falkland Islands (Malvinas),60,54.0,0
2021-04-12,United Kingdom,Falkland Islands (Malvinas),60,54.0,0
2021-04-13,United Kingdom,Falkland Islands (Malvinas),60,54.0,0
2021-04-14,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-15,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-16,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-17,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-18,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-19,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-20,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-21,United Kingdom,Falkland Islands (Malvinas),62,55.0,0
2021-04-22,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-23,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-24,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-25,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-26,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-27,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-28,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-29,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-04-30,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-05-01,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-05-02,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-05-03,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-05-04,United Kingdom,Falkland Islands (Malvinas),63,62.0,0
2021-05-05,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-06,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-07,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-08,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-09,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-10,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-11,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-12,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-13,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-14,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-15,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-16,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-17,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-18,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-19,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-20,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-21,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-22,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-23,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-24,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-25,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-26,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-27,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-28,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-29,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-30,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-05-31,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-01,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-02,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-03,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-04,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-05,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-06,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-07,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-08,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-09,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
2021-06-10,United Kingdom,Falkland Islands (Malvinas),63,63.0,0
